binner	rank	bin	precision	recall	predicted_size	real_size
adoring_lalande_1_=_Gold_Standard	genus	Acetoanaerobium	1.00	1.00	15210881	15210881
adoring_lalande_1_=_Gold_Standard	genus	Phaeospirillum	1.00	1.00	15012162	15012162
adoring_lalande_1_=_Gold_Standard	genus	Carboxydocella	1.00	1.00	14888857	14888857
adoring_lalande_1_=_Gold_Standard	genus	Ohtaekwangia	1.00	1.00	14411538	14411538
adoring_lalande_1_=_Gold_Standard	genus	Sinorhizobium	1.00	1.00	13774939	13774939
adoring_lalande_1_=_Gold_Standard	genus	Kibdelosporangium	1.00	1.00	12272270	12272270
adoring_lalande_1_=_Gold_Standard	genus	Aeromicrobium	1.00	1.00	10494171	10494171
adoring_lalande_1_=_Gold_Standard	genus	Desulfovibrio	1.00	1.00	10076554	10076554
adoring_lalande_1_=_Gold_Standard	genus	Paracoccus	1.00	1.00	9589943	9589943
adoring_lalande_1_=_Gold_Standard	genus	Pedobacter	1.00	1.00	9532570	9532570
adoring_lalande_1_=_Gold_Standard	genus	Sphingobacterium	1.00	1.00	9481390	9481390
adoring_lalande_1_=_Gold_Standard	genus	Oerskovia	1.00	1.00	9113781	9113781
adoring_lalande_1_=_Gold_Standard	genus	Methylophilus	1.00	1.00	8904107	8904107
adoring_lalande_1_=_Gold_Standard	genus	Bosea	1.00	1.00	8874968	8874968
adoring_lalande_1_=_Gold_Standard	genus	Phycicoccus	1.00	1.00	8785183	8785183
adoring_lalande_1_=_Gold_Standard	genus	Aquamicrobium	1.00	1.00	8674992	8674992
adoring_lalande_1_=_Gold_Standard	genus	Vibrio	1.00	1.00	8287247	8287247
adoring_lalande_1_=_Gold_Standard	genus	Butyrivibrio	1.00	1.00	8225026	8225026
adoring_lalande_1_=_Gold_Standard	genus	Rhodobacter	1.00	1.00	7530868	7530868
adoring_lalande_1_=_Gold_Standard	genus	Paenibacillus	1.00	1.00	7400375	7400375
adoring_lalande_1_=_Gold_Standard	genus	Nocardia	1.00	1.00	7282241	7282241
adoring_lalande_1_=_Gold_Standard	genus	Clostridium	1.00	1.00	7261293	7261293
adoring_lalande_1_=_Gold_Standard	genus	Sporosarcina	1.00	1.00	7245311	7245311
adoring_lalande_1_=_Gold_Standard	genus	Azospirillum	1.00	1.00	7141886	7141886
adoring_lalande_1_=_Gold_Standard	genus	Mycobacterium	1.00	1.00	6676999	6676999
adoring_lalande_1_=_Gold_Standard	genus	Promicromonospora	1.00	1.00	6599454	6599454
adoring_lalande_1_=_Gold_Standard	genus	Rhodococcus	1.00	1.00	5721635	5721635
adoring_lalande_1_=_Gold_Standard	genus	Azotobacter	1.00	1.00	5477884	5477884
adoring_lalande_1_=_Gold_Standard	genus	Rahnella	1.00	1.00	5419845	5419845
adoring_lalande_1_=_Gold_Standard	genus	Thermoanaerobacter	1.00	1.00	5263147	5263147
adoring_lalande_1_=_Gold_Standard	genus	Pseudoxanthobacter	1.00	1.00	5163876	5163876
adoring_lalande_1_=_Gold_Standard	genus	Moorella	1.00	1.00	5136963	5136963
adoring_lalande_1_=_Gold_Standard	genus	Xanthobacter	1.00	1.00	5026224	5026224
adoring_lalande_1_=_Gold_Standard	genus	Ferrimonas	1.00	1.00	4980999	4980999
adoring_lalande_1_=_Gold_Standard	genus	Halobacterium	1.00	1.00	4877686	4877686
adoring_lalande_1_=_Gold_Standard	genus	Rhizobium	1.00	1.00	4823186	4823186
adoring_lalande_1_=_Gold_Standard	genus	Propionispora	1.00	1.00	4150955	4150955
adoring_lalande_1_=_Gold_Standard	genus	Tessaracoccus	1.00	1.00	4125126	4125126
adoring_lalande_1_=_Gold_Standard	genus	Diaphorobacter	1.00	1.00	4083860	4083860
adoring_lalande_1_=_Gold_Standard	genus	Curtobacterium	1.00	1.00	3925652	3925652
adoring_lalande_1_=_Gold_Standard	genus	Rhodobaca	1.00	1.00	3845886	3845886
adoring_lalande_1_=_Gold_Standard	genus	Janibacter	1.00	1.00	3637742	3637742
adoring_lalande_1_=_Gold_Standard	genus	Tatlockia	1.00	1.00	3607735	3607735
adoring_lalande_1_=_Gold_Standard	genus	Roseinatronobacter	1.00	1.00	3606821	3606821
adoring_lalande_1_=_Gold_Standard	genus	Lutispora	1.00	1.00	3459146	3459146
adoring_lalande_1_=_Gold_Standard	genus	Chryseobacterium	1.00	1.00	3329601	3329601
adoring_lalande_1_=_Gold_Standard	genus	Phenylobacterium	1.00	1.00	3301850	3301850
adoring_lalande_1_=_Gold_Standard	genus	Butyricicoccus	1.00	1.00	3268385	3268385
adoring_lalande_1_=_Gold_Standard	genus	Formosa	1.00	1.00	3154949	3154949
adoring_lalande_1_=_Gold_Standard	genus	Olleya	1.00	1.00	2957608	2957608
adoring_lalande_1_=_Gold_Standard	genus	Bacillus	1.00	1.00	2948556	2948556
adoring_lalande_1_=_Gold_Standard	genus	Intestinibacter	1.00	1.00	2937124	2937124
adoring_lalande_1_=_Gold_Standard	genus	Nitrosomonas	1.00	1.00	2734309	2734309
adoring_lalande_1_=_Gold_Standard	genus	Salinicoccus	1.00	1.00	2645012	2645012
adoring_lalande_1_=_Gold_Standard	genus	Desulfotomaculum	1.00	1.00	2625413	2625413
adoring_lalande_1_=_Gold_Standard	genus	Peptoclostridium	1.00	1.00	2550032	2550032
adoring_lalande_1_=_Gold_Standard	genus	Ferrithrix	1.00	1.00	2485587	2485587
adoring_lalande_1_=_Gold_Standard	genus	Caminicella	1.00	1.00	2472183	2472183
adoring_lalande_1_=_Gold_Standard	genus	Caloranaerobacter	1.00	1.00	2455797	2455797
adoring_lalande_1_=_Gold_Standard	genus	Tetragenococcus	1.00	1.00	2396848	2396848
adoring_lalande_1_=_Gold_Standard	genus	Tepidibacter	1.00	1.00	2232591	2232591
adoring_lalande_1_=_Gold_Standard	genus	Porphyromonas	1.00	1.00	2044131	2044131
adoring_lalande_1_=_Gold_Standard	genus	Garciella	1.00	1.00	1857974	1857974
adoring_lalande_1_=_Gold_Standard	genus	Acholeplasma	1.00	1.00	1600014	1600014
adoring_lalande_1_=_Gold_Standard	genus	Picrophilus	1.00	1.00	1534116	1534116
adoring_lalande_1_=_Gold_Standard	genus	Prevotella	1.00	1.00	738955	738955
adoring_lalande_1_=_Gold_Standard	genus	Alysiella	1.00	1.00	424499	424499
adoring_lalande_1_=_Gold_Standard	genus	unassigned	nan	nan	75507023	75507023
adoring_lalande_1_=_Gold_Standard	species	uncultured Massilia sp.	1.00	1.00	28873267	28873267
adoring_lalande_1_=_Gold_Standard	species	Acetoanaerobium noterae	1.00	1.00	15210881	15210881
adoring_lalande_1_=_Gold_Standard	species	Phaeospirillum fulvum	1.00	1.00	15012162	15012162
adoring_lalande_1_=_Gold_Standard	species	Carboxydocella sporoproducens	1.00	1.00	14888857	14888857
adoring_lalande_1_=_Gold_Standard	species	Sinorhizobium meliloti	1.00	1.00	13774939	13774939
adoring_lalande_1_=_Gold_Standard	species	Kibdelosporangium aridum	1.00	1.00	12272270	12272270
adoring_lalande_1_=_Gold_Standard	species	Lechevalieria aerocolonigenes	1.00	1.00	10667666	10667666
adoring_lalande_1_=_Gold_Standard	species	Aeromicrobium ponti	1.00	1.00	10494171	10494171
adoring_lalande_1_=_Gold_Standard	species	Lechevalieria flava	1.00	1.00	9741331	9741331
adoring_lalande_1_=_Gold_Standard	species	Paracoccus pantotrophus	1.00	1.00	9589943	9589943
adoring_lalande_1_=_Gold_Standard	species	Rhodobacter capsulatus	1.00	1.00	7530868	7530868
adoring_lalande_1_=_Gold_Standard	species	Paenibacillus frigoriresistens	1.00	1.00	7400375	7400375
adoring_lalande_1_=_Gold_Standard	species	Sporosarcina newyorkensis	1.00	1.00	7245311	7245311
adoring_lalande_1_=_Gold_Standard	species	Ohtaekwangia koreensis	1.00	1.00	7222220	7222220
adoring_lalande_1_=_Gold_Standard	species	Ohtaekwangia kribbensis	1.00	1.00	7189318	7189318
adoring_lalande_1_=_Gold_Standard	species	Azospirillum brasilense	1.00	1.00	7141886	7141886
adoring_lalande_1_=_Gold_Standard	species	Promicromonospora umidemergens	1.00	1.00	6599454	6599454
adoring_lalande_1_=_Gold_Standard	species	Azotobacter vinelandii	1.00	1.00	5477884	5477884
adoring_lalande_1_=_Gold_Standard	species	Rahnella aquatilis	1.00	1.00	5419845	5419845
adoring_lalande_1_=_Gold_Standard	species	Thermoanaerobacter thermohydrosulfuricus	1.00	1.00	5263147	5263147
adoring_lalande_1_=_Gold_Standard	species	Pseudoxanthobacter soli	1.00	1.00	5163876	5163876
adoring_lalande_1_=_Gold_Standard	species	Moorella thermoacetica	1.00	1.00	5136963	5136963
adoring_lalande_1_=_Gold_Standard	species	Xanthobacter autotrophicus	1.00	1.00	5026224	5026224
adoring_lalande_1_=_Gold_Standard	species	Sphingobacterium nematocida	1.00	1.00	4981289	4981289
adoring_lalande_1_=_Gold_Standard	species	Ferrimonas marina	1.00	1.00	4980999	4980999
adoring_lalande_1_=_Gold_Standard	species	Halobacterium salinarum	1.00	1.00	4877686	4877686
adoring_lalande_1_=_Gold_Standard	species	Butyrivibrio fibrisolvens	1.00	1.00	4834992	4834992
adoring_lalande_1_=_Gold_Standard	species	Pedobacter agri	1.00	1.00	4779416	4779416
adoring_lalande_1_=_Gold_Standard	species	Cellulomonas terrae	1.00	1.00	4652222	4652222
adoring_lalande_1_=_Gold_Standard	species	Vibrio gazogenes	1.00	1.00	4627085	4627085
adoring_lalande_1_=_Gold_Standard	species	Sphingobacterium psychroaquaticum	1.00	1.00	4500101	4500101
adoring_lalande_1_=_Gold_Standard	species	Clostridium grantii	1.00	1.00	4473091	4473091
adoring_lalande_1_=_Gold_Standard	species	Propionispora hippei	1.00	1.00	4150955	4150955
adoring_lalande_1_=_Gold_Standard	species	Tessaracoccus bendigoensis	1.00	1.00	4125126	4125126
adoring_lalande_1_=_Gold_Standard	species	Diaphorobacter oryzae	1.00	1.00	4083860	4083860
adoring_lalande_1_=_Gold_Standard	species	Curtobacterium sp. B20	1.00	1.00	3925652	3925652
adoring_lalande_1_=_Gold_Standard	species	Rhodobaca barguzinensis	1.00	1.00	3845886	3845886
adoring_lalande_1_=_Gold_Standard	species	Sphingomonas phyllosphaerae	1.00	1.00	3733085	3733085
adoring_lalande_1_=_Gold_Standard	species	Desulfovibrio vietnamensis	1.00	1.00	3707244	3707244
adoring_lalande_1_=_Gold_Standard	species	Vibrio cincinnatiensis	1.00	1.00	3660162	3660162
adoring_lalande_1_=_Gold_Standard	species	Janibacter limosus	1.00	1.00	3637742	3637742
adoring_lalande_1_=_Gold_Standard	species	Legionella maceachernii	1.00	1.00	3607735	3607735
adoring_lalande_1_=_Gold_Standard	species	Roseinatronobacter thiooxidans	1.00	1.00	3606821	3606821
adoring_lalande_1_=_Gold_Standard	species	Lutispora thermophila	1.00	1.00	3459146	3459146
adoring_lalande_1_=_Gold_Standard	species	Butyrivibrio hungatei	1.00	1.00	3390034	3390034
adoring_lalande_1_=_Gold_Standard	species	Phenylobacterium composti	1.00	1.00	3301850	3301850
adoring_lalande_1_=_Gold_Standard	species	Butyricicoccus pullicaecorum	1.00	1.00	3268385	3268385
adoring_lalande_1_=_Gold_Standard	species	Desulfovibrio bizertensis	1.00	1.00	3257376	3257376
adoring_lalande_1_=_Gold_Standard	species	Formosa spongicola	1.00	1.00	3154949	3154949
adoring_lalande_1_=_Gold_Standard	species	Desulfovibrio alkalitolerans	1.00	1.00	3111934	3111934
adoring_lalande_1_=_Gold_Standard	species	Sphingomonas aestuarii	1.00	1.00	2985887	2985887
adoring_lalande_1_=_Gold_Standard	species	Olleya aquimaris	1.00	1.00	2957608	2957608
adoring_lalande_1_=_Gold_Standard	species	Bacillus coagulans	1.00	1.00	2948556	2948556
adoring_lalande_1_=_Gold_Standard	species	Intestinibacter bartlettii	1.00	1.00	2937124	2937124
adoring_lalande_1_=_Gold_Standard	species	Clostridium tetani	1.00	1.00	2788202	2788202
adoring_lalande_1_=_Gold_Standard	species	Nitrosomonas europaea	1.00	1.00	2734309	2734309
adoring_lalande_1_=_Gold_Standard	species	Salinicoccus kunmingensis	1.00	1.00	2645012	2645012
adoring_lalande_1_=_Gold_Standard	species	Desulfotomaculum hydrothermale	1.00	1.00	2625413	2625413
adoring_lalande_1_=_Gold_Standard	species	[Eubacterium] yurii	1.00	1.00	2550032	2550032
adoring_lalande_1_=_Gold_Standard	species	Ferrithrix thermotolerans	1.00	1.00	2485587	2485587
adoring_lalande_1_=_Gold_Standard	species	Caminicella sporogenes	1.00	1.00	2472183	2472183
adoring_lalande_1_=_Gold_Standard	species	Caloranaerobacter azorensis	1.00	1.00	2455797	2455797
adoring_lalande_1_=_Gold_Standard	species	Tetragenococcus halophilus	1.00	1.00	2396848	2396848
adoring_lalande_1_=_Gold_Standard	species	Tepidibacter thalassicus	1.00	1.00	2232591	2232591
adoring_lalande_1_=_Gold_Standard	species	Porphyromonas crevioricanis	1.00	1.00	2044131	2044131
adoring_lalande_1_=_Gold_Standard	species	Garciella nitratireducens	1.00	1.00	1857974	1857974
adoring_lalande_1_=_Gold_Standard	species	Acholeplasma oculi	1.00	1.00	1600014	1600014
adoring_lalande_1_=_Gold_Standard	species	Picrophilus oshimae	1.00	1.00	1534116	1534116
adoring_lalande_1_=_Gold_Standard	species	unidentified plasmid	1.00	1.00	939369	939369
adoring_lalande_1_=_Gold_Standard	species	Prevotella oulorum	1.00	1.00	738955	738955
adoring_lalande_1_=_Gold_Standard	species	unidentified	1.00	1.00	473848	473848
adoring_lalande_1_=_Gold_Standard	species	Alysiella filiformis	1.00	1.00	424499	424499
adoring_lalande_1_=_Gold_Standard	species	unassigned	nan	nan	185124110	185124110
berserk_euclid_1	superkingdom	Bacteria	0.99	0.97	541262346	553468052
berserk_euclid_1	superkingdom	Archaea	1.00	0.76	4888956	6411802
berserk_euclid_1	superkingdom	Viruses	0.26	0.05	138756	736775
berserk_euclid_1	superkingdom	unassigned	nan	nan	15739788	1413217
berserk_euclid_1	phylum	Proteobacteria	1.00	0.96	235565575	243932505
berserk_euclid_1	phylum	Actinobacteria	1.00	0.99	145329547	145948197
berserk_euclid_1	phylum	Firmicutes	0.97	0.92	110398717	116336594
berserk_euclid_1	phylum	Bacteroidetes	0.87	0.95	49968507	45650742
berserk_euclid_1	phylum	Euryarchaeota	1.00	0.76	4888956	6411802
berserk_euclid_1	phylum	unassigned	nan	nan	15878544	2149992
berserk_euclid_1	class	Actinobacteria	1.00	0.99	145329547	145948197
berserk_euclid_1	class	Alphaproteobacteria	0.99	0.94	120636609	127454801
berserk_euclid_1	class	Clostridia	0.96	0.95	78426084	79844812
berserk_euclid_1	class	Betaproteobacteria	1.00	0.98	77525431	78627440
berserk_euclid_1	class	Gammaproteobacteria	0.96	0.99	28414366	27773710
berserk_euclid_1	class	Bacilli	0.98	0.83	27653279	32340827
berserk_euclid_1	class	Sphingobacteriia	0.95	0.97	19386743	19013960
berserk_euclid_1	class	Cytophagia	0.76	0.93	17637304	14411538
berserk_euclid_1	class	Flavobacteriia	0.85	0.98	10845288	9442158
berserk_euclid_1	class	Deltaproteobacteria	0.99	0.88	8989169	10076554
berserk_euclid_1	class	Halobacteria	1.00	1.00	4888956	4877686
berserk_euclid_1	class	Negativicutes	0.95	0.99	4319354	4150955
berserk_euclid_1	class	Bacteroidia	0.96	0.72	2099172	2783086
berserk_euclid_1	class	unassigned	nan	nan	15878544	2149992
berserk_euclid_1	order	Actinomycetales	1.00	0.99	142897352	143462610
berserk_euclid_1	order	Clostridiales	0.96	0.96	69333594	69444702
berserk_euclid_1	order	Burkholderiales	1.00	0.99	65772809	66564525
berserk_euclid_1	order	Rhizobiales	0.94	0.85	48494464	54087866
berserk_euclid_1	order	Bacillales	0.98	0.82	25053573	29943979
berserk_euclid_1	order	Rhodobacterales	0.94	0.95	24794127	24573518
berserk_euclid_1	order	Rhodospirillales	0.99	0.99	22149707	22154048
berserk_euclid_1	order	Sphingomonadales	1.00	0.94	21885619	23337519
berserk_euclid_1	order	Sphingobacteriales	0.95	0.97	19386743	19013960
berserk_euclid_1	order	Cytophagales	0.76	0.93	17637304	14411538
berserk_euclid_1	order	Flavobacteriales	0.85	0.98	10845288	9442158
berserk_euclid_1	order	Methylophilales	0.97	1.00	9137426	8904107
berserk_euclid_1	order	Thermoanaerobacterales	0.98	0.86	9092490	10400110
berserk_euclid_1	order	Desulfovibrionales	0.99	0.88	8989169	10076554
berserk_euclid_1	order	Vibrionales	0.98	0.99	8418632	8287247
berserk_euclid_1	order	Alteromonadales	0.87	1.00	5741503	4980999
berserk_euclid_1	order	Pseudomonadales	0.98	0.95	5315269	5477884
berserk_euclid_1	order	Enterobacteriales	1.00	0.95	5137123	5419845
berserk_euclid_1	order	Halobacteriales	1.00	1.00	4888956	4877686
berserk_euclid_1	order	Selenomonadales	0.95	0.99	4319354	4150955
berserk_euclid_1	order	Legionellales	0.94	1.00	3801839	3607735
berserk_euclid_1	order	Caulobacterales	0.99	0.99	3312692	3301850
berserk_euclid_1	order	Nitrosomonadales	0.99	0.95	2615196	2734309
berserk_euclid_1	order	Lactobacillales	0.91	0.99	2599706	2396848
berserk_euclid_1	order	Acidimicrobiales	0.99	0.97	2432195	2485587
berserk_euclid_1	order	Bacteroidales	0.96	0.72	2099172	2783086
berserk_euclid_1	order	unassigned	nan	nan	15878544	2149992
berserk_euclid_1	family	Comamonadaceae	1.00	0.99	37218952	37691258
berserk_euclid_1	family	Pseudonocardiaceae	0.97	0.92	31223584	32681267
berserk_euclid_1	family	Cellulomonadaceae	0.93	0.90	30105894	31237913
berserk_euclid_1	family	Oxalobacteraceae	1.00	0.99	28553857	28873267
berserk_euclid_1	family	Rhodobacteraceae	0.94	0.95	24794127	24573518
berserk_euclid_1	family	Rhodospirillaceae	0.99	0.99	22149707	22154048
berserk_euclid_1	family	Sphingomonadaceae	1.00	0.94	21885619	23337519
berserk_euclid_1	family	Sphingobacteriaceae	0.95	0.97	19386743	19013960
berserk_euclid_1	family	Clostridiaceae	0.94	0.94	18793339	18916804
berserk_euclid_1	family	Streptomycetaceae	0.99	0.98	18186954	18428033
berserk_euclid_1	family	Cytophagaceae	0.76	0.93	17637304	14411538
berserk_euclid_1	family	Rhizobiaceae	0.85	0.72	15620583	18598125
berserk_euclid_1	family	Clostridiales Family XIX. Incertae Sedis	0.98	0.99	15374549	15210881
berserk_euclid_1	family	Clostridiales Family XVI. Incertae Sedis	0.96	0.99	15369052	14888857
berserk_euclid_1	family	Nocardiaceae	0.91	0.99	14096471	13003876
berserk_euclid_1	family	Intrasporangiaceae	1.00	0.95	11783131	12422925
berserk_euclid_1	family	Phyllobacteriaceae	0.74	0.92	10859486	8674992
berserk_euclid_1	family	Flavobacteriaceae	0.85	0.98	10845288	9442158
berserk_euclid_1	family	Xanthobacteraceae	0.99	0.98	10062821	10190100
berserk_euclid_1	family	Planococcaceae	0.70	0.95	9889595	7245311
berserk_euclid_1	family	Lachnospiraceae	0.84	0.99	9650830	8225026
berserk_euclid_1	family	Microbacteriaceae	0.76	0.89	9166637	7792846
berserk_euclid_1	family	Methylophilaceae	0.97	1.00	9137426	8904107
berserk_euclid_1	family	Thermoanaerobacteraceae	0.98	0.86	9092490	10400110
berserk_euclid_1	family	Promicromonosporaceae	0.71	0.97	9031118	6599454
berserk_euclid_1	family	Desulfovibrionaceae	0.99	0.88	8989169	10076554
berserk_euclid_1	family	Nocardioidaceae	1.00	0.83	8706115	10494171
berserk_euclid_1	family	Vibrionaceae	0.98	0.99	8418632	8287247
berserk_euclid_1	family	Aurantimonadaceae	1.00	0.99	7680195	7749681
berserk_euclid_1	family	Peptostreptococcaceae	0.98	0.98	7677624	7719747
berserk_euclid_1	family	Mycobacteriaceae	1.00	0.99	6608015	6676999
berserk_euclid_1	family	Ferrimonadaceae	0.87	1.00	5741503	4980999
berserk_euclid_1	family	Pseudomonadaceae	0.98	0.95	5315269	5477884
berserk_euclid_1	family	Enterobacteriaceae	1.00	0.95	5137123	5419845
berserk_euclid_1	family	Halobacteriaceae	1.00	1.00	4888956	4877686
berserk_euclid_1	family	Veillonellaceae	0.95	0.99	4319354	4150955
berserk_euclid_1	family	Bradyrhizobiaceae	1.00	0.48	4271379	8874968
berserk_euclid_1	family	Propionibacteriaceae	0.99	0.96	3989433	4125126
berserk_euclid_1	family	Legionellaceae	0.94	1.00	3801839	3607735
berserk_euclid_1	family	Caulobacteraceae	0.99	0.99	3312692	3301850
berserk_euclid_1	family	Bacillaceae	1.00	0.94	2774720	2948556
berserk_euclid_1	family	Paenibacillaceae	0.88	0.31	2633267	7400375
berserk_euclid_1	family	Nitrosomonadaceae	0.99	0.95	2615196	2734309
berserk_euclid_1	family	Enterococcaceae	0.91	0.99	2599706	2396848
berserk_euclid_1	family	Peptococcaceae	1.00	0.94	2468200	2625413
berserk_euclid_1	family	Acidimicrobiaceae	0.99	0.97	2432195	2485587
berserk_euclid_1	family	Porphyromonadaceae	0.96	0.98	2099172	2044131
berserk_euclid_1	family	unassigned	nan	nan	25634535	11854717
berserk_euclid_1	genus	Massilia	1.00	0.99	28553857	28873267
berserk_euclid_1	genus	Sphingomonas	1.00	0.94	21885619	23337519
berserk_euclid_1	genus	Lechevalieria	0.98	0.87	18226848	20408997
berserk_euclid_1	genus	Ohtaekwangia	0.76	0.93	17637304	14411538
berserk_euclid_1	genus	Cellulomonas	0.91	0.67	16242321	22124132
berserk_euclid_1	genus	Sinorhizobium	0.85	0.97	15620583	13774939
berserk_euclid_1	genus	Acetoanaerobium	0.98	0.99	15374549	15210881
berserk_euclid_1	genus	Carboxydocella	0.96	0.99	15369052	14888857
berserk_euclid_1	genus	Phaeospirillum	0.99	0.99	15071072	15012162
berserk_euclid_1	genus	Oerskovia	0.63	0.97	13863573	9113781
berserk_euclid_1	genus	Kibdelosporangium	0.94	1.00	12996736	12272270
berserk_euclid_1	genus	Aquamicrobium	0.74	0.92	10859486	8674992
berserk_euclid_1	genus	Paracoccus	0.87	0.96	10623888	9589943
berserk_euclid_1	genus	Sporosarcina	0.70	0.95	9889595	7245311
berserk_euclid_1	genus	Sphingobacterium	0.92	0.94	9702521	9481390
berserk_euclid_1	genus	Pedobacter	0.98	1.00	9684222	9532570
berserk_euclid_1	genus	Butyrivibrio	0.84	0.99	9650830	8225026
berserk_euclid_1	genus	Methylophilus	0.97	1.00	9137426	8904107
berserk_euclid_1	genus	Promicromonospora	0.71	0.97	9031118	6599454
berserk_euclid_1	genus	Desulfovibrio	0.99	0.88	8989169	10076554
berserk_euclid_1	genus	Aeromicrobium	1.00	0.83	8706115	10494171
berserk_euclid_1	genus	Vibrio	0.98	0.99	8418632	8287247
berserk_euclid_1	genus	Phycicoccus	1.00	0.93	8210004	8785183
berserk_euclid_1	genus	Nocardia	1.00	0.99	7232258	7282241
berserk_euclid_1	genus	Rhodobacter	1.00	0.95	7122932	7530868
berserk_euclid_1	genus	Azospirillum	0.99	0.99	7078635	7141886
berserk_euclid_1	genus	Clostridium	1.00	0.97	7035553	7261293
berserk_euclid_1	genus	Rhodococcus	0.82	0.98	6864213	5721635
berserk_euclid_1	genus	Mycobacterium	1.00	0.99	6608015	6676999
berserk_euclid_1	genus	Ferrimonas	0.87	1.00	5741503	4980999
berserk_euclid_1	genus	Curtobacterium	0.58	0.79	5317445	3925652
berserk_euclid_1	genus	Azotobacter	0.98	0.95	5315269	5477884
berserk_euclid_1	genus	Rahnella	1.00	0.95	5137123	5419845
berserk_euclid_1	genus	Pseudoxanthobacter	1.00	0.98	5085406	5163876
berserk_euclid_1	genus	Moorella	1.00	0.98	5062640	5136963
berserk_euclid_1	genus	Xanthobacter	0.98	0.97	4977415	5026224
berserk_euclid_1	genus	Rhodobaca	0.66	0.85	4933246	3845886
berserk_euclid_1	genus	Halobacterium	1.00	1.00	4888956	4877686
berserk_euclid_1	genus	Olleya	0.65	0.99	4541510	2957608
berserk_euclid_1	genus	Propionispora	0.95	0.99	4319354	4150955
berserk_euclid_1	genus	Bosea	1.00	0.48	4271379	8874968
berserk_euclid_1	genus	Thermoanaerobacter	0.96	0.73	4029850	5263147
berserk_euclid_1	genus	Tessaracoccus	0.99	0.96	3989433	4125126
berserk_euclid_1	genus	Diaphorobacter	1.00	0.97	3958491	4083860
berserk_euclid_1	genus	Tatlockia	0.94	1.00	3801839	3607735
berserk_euclid_1	genus	Janibacter	1.00	0.98	3573127	3637742
berserk_euclid_1	genus	Butyricicoccus	0.96	1.00	3395010	3268385
berserk_euclid_1	genus	Phenylobacterium	0.99	0.99	3312692	3301850
berserk_euclid_1	genus	Formosa	0.99	0.99	3171004	3154949
berserk_euclid_1	genus	Chryseobacterium	0.99	0.94	3132774	3329601
berserk_euclid_1	genus	Lutispora	0.77	0.69	3095085	3459146
berserk_euclid_1	genus	Intestinibacter	1.00	0.99	2900700	2937124
berserk_euclid_1	genus	Caloranaerobacter	0.85	0.97	2798677	2455797
berserk_euclid_1	genus	Bacillus	1.00	0.94	2774720	2948556
berserk_euclid_1	genus	Paenibacillus	0.88	0.31	2633267	7400375
berserk_euclid_1	genus	Nitrosomonas	0.99	0.95	2615196	2734309
berserk_euclid_1	genus	Tetragenococcus	0.91	0.99	2599706	2396848
berserk_euclid_1	genus	Peptoclostridium	0.99	0.99	2552808	2550032
berserk_euclid_1	genus	Caminicella	0.97	0.96	2469014	2472183
berserk_euclid_1	genus	Desulfotomaculum	1.00	0.94	2468200	2625413
berserk_euclid_1	genus	Ferrithrix	0.99	0.97	2432195	2485587
berserk_euclid_1	genus	Tepidibacter	0.96	0.96	2224116	2232591
berserk_euclid_1	genus	Roseinatronobacter	0.77	0.45	2114061	3606821
berserk_euclid_1	genus	Porphyromonas	0.96	0.98	2099172	2044131
berserk_euclid_1	genus	unassigned	nan	nan	88611337	75507023
berserk_euclid_1	species	uncultured Massilia sp.	1.00	0.99	28553857	28873267
berserk_euclid_1	species	Lechevalieria flava	0.50	0.94	18226848	9741331
berserk_euclid_1	species	Sinorhizobium meliloti	0.85	0.97	15620583	13774939
berserk_euclid_1	species	Acetoanaerobium noterae	0.98	0.99	15374549	15210881
berserk_euclid_1	species	Carboxydocella sporoproducens	0.96	0.99	15369052	14888857
berserk_euclid_1	species	Phaeospirillum fulvum	0.99	0.99	15071072	15012162
berserk_euclid_1	species	Kibdelosporangium aridum	0.94	1.00	12996736	12272270
berserk_euclid_1	species	Paracoccus pantotrophus	0.87	0.96	10623888	9589943
berserk_euclid_1	species	Sporosarcina newyorkensis	0.70	0.95	9889595	7245311
berserk_euclid_1	species	Ohtaekwangia koreensis	0.77	0.97	9084685	7222220
berserk_euclid_1	species	Promicromonospora umidemergens	0.71	0.97	9031118	6599454
berserk_euclid_1	species	Aeromicrobium ponti	1.00	0.83	8706115	10494171
berserk_euclid_1	species	Ohtaekwangia kribbensis	0.50	0.60	8552619	7189318
berserk_euclid_1	species	Rhodobacter capsulatus	1.00	0.95	7122932	7530868
berserk_euclid_1	species	Azospirillum brasilense	0.99	0.99	7078635	7141886
berserk_euclid_1	species	Sphingobacterium psychroaquaticum	0.61	0.96	7054779	4500101
berserk_euclid_1	species	Butyrivibrio fibrisolvens	0.76	0.99	6327133	4834992
berserk_euclid_1	species	Ferrimonas marina	0.87	1.00	5741503	4980999
berserk_euclid_1	species	Cellulomonas terrae	0.74	0.90	5703193	4652222
berserk_euclid_1	species	Curtobacterium sp. B20	0.58	0.79	5317445	3925652
berserk_euclid_1	species	Azotobacter vinelandii	0.98	0.95	5315269	5477884
berserk_euclid_1	species	Rahnella aquatilis	1.00	0.95	5137123	5419845
berserk_euclid_1	species	Pseudoxanthobacter soli	1.00	0.98	5085406	5163876
berserk_euclid_1	species	Moorella thermoacetica	1.00	0.98	5062640	5136963
berserk_euclid_1	species	Xanthobacter autotrophicus	0.98	0.97	4977415	5026224
